7,4,26051,cowards,NOT
7,6,26051,",!,",NOT
8,9,123982,fuck off from me,OFF
8,3,123982,),NOT
8,3,123982,lol,NOT
8,5,123982,XD?,NOT
8,5,123982,4X4?,NOT
8,7,123982,:???????,NOT
8,8,123982,if ursa have lvl 1 its will be easy fb,OFF
8,2,123982,?,NOT
8,9,123982,mouse ,NOT
8,9,123982,sry,NOT
8,9,123982,1 min,NOT
8,3,123982,ty,NOT
8,9,123982,?,NOT
8,6,123982,go use your own shop =),NOT
8,3,123982,),NOT
8,3,123982,)),NOT
8,4,123982,ez,NOT
8,6,123982,ez,OFF
9,6,82111,?,NOT
9,6,82111,xD,NOT
9,1,82111,Def ?,NOT
9,3,82111,void?,NOT
10,4,252433,why?,NOT
10,4,252433,trade 4 lives for sniper,NOT
10,2,252433,GG,NOT
10,7,252433,ez,OFF
10,7,252433,:)),NOT
10,8,252433,EZ,OFF
10,9,252433,commend nyo es na magaling wag yung es na bobo,NOT
10,8,252433,IMIK ANU,NOT
10,7,252433,46-36,NOT
10,5,252433,parang ES lang,NOT
10,5,252433,hahha,NOT
10,3,252433,HAHAHAHAHAHAHAHA,NOT
10,7,252433,46-36,NOT
10,9,252433,es na bobo,NOT
10,9,252433,puta,NOT
10,7,252433,46-36,NOT
10,7,252433,haha,NOT
10,5,252433,hahahah,NOT
10,2,252433,jerax bobo ka naman,NOT
11,6,341259,+,NOT
12,7,230574,GG WP,NOT
13,1,347994,Ez mid,OFF
13,2,347994,gg full carry,NOT
14,7,352315,just end,OFF
14,7,352315,commended,NOT
14,5,352315,report clock plz,OFF
14,7,352315,u know u all should make dota community a better place,NOT
14,7,352315,a place free from cancer,OFF
14,7,352315,like clock,NOT
14,1,352315,:D,NOT
14,7,352315,so gg but report,OFF
14,7,352315,cancers always,OFF
14,7,352315,so that we could play in peace,NOT
14,5,352315,plz report,OFF
14,5,352315,gg,NOT
14,2,352315,gg,NOT
14,0,352315,thanx,NOT
14,1,352315,gg,NOT
15,4,358243,GG,NOT
15,8,358243,),NOT
15,3,358243,ez bust,OFF
16,6,17742,toh hang,NOT
16,6,17742,igt bleh menang?,NOT
16,0,17742,bendi bendi,NOT
16,6,17742,lancau,NOT
16,2,17742,to hang to mem,NOT
16,6,17742,cakap pun tak btoi,NOT
16,0,17742,torma dan loca,NOT
16,6,17742,nak menang lagi,NOT
16,0,17742,lagi torma,NOT
16,6,17742,torma pak ang,NOT
16,0,17742,pak ang lor la,NOT
16,2,17742,ey ki ggt la,NOT
16,4,17742,ggwp,NOT
16,6,17742,gg,NOT
17,0,86102, /wave,NOT
17,0,86102,go 'way,NOT
17,1,86102,man,NOT
17,1,86102,can you not,NOT
17,1,86102,be like this kunka,NOT
17,5,86102,xD,NOT
17,1,86102,kunka you feel like a techies,NOT
17,1,86102,you suddenly just explode people without warning,NOT
17,1,86102,can we stop meeting like this,NOT
17,2,86102,g wp,NOT
17,3,86102,gg,NOT
17,5,86102,ez,OFF
17,0,86102,ggwp,NOT
17,3,86102,noob kunka play in some other mmr plz,OFF
17,6,86102,gg,NOT
18,0,22648,ez,OFF
19,7,238125,double 5 ranks GG,NOT
19,7,238125,nice combo tinker ns,NOT
19,1,238125,nais combo,NOT
19,7,238125,sven kontrit pla iil net,NOT
19,1,238125,sven ,NOT
19,7,238125,ty govoril vrode net,NOT
19,7,238125,nu ofc,NOT
19,7,238125,v 6 slotov,NOT
19,7,238125,pl silnee,NOT
19,7,238125,GG,NOT
19,3,238125,gg,NOT
20,3,18834,was afk,NOT
20,3,18834,wtf,NOT
20,3,18834,sf,NOT
20,3,18834,condomn,NOT
20,9,18834,sniper you`re so dam good,NOT
20,9,18834,how can you play with him so good?,NOT
20,9,18834,ohh right click and go,NOT
20,9,18834,gg,NOT
21,2,122288,ez,OFF
21,0,122288,bye,NOT
21,2,122288,worng,NOT
21,2,122288,./.,NOT
21,2,122288,Aw,NOT
21,7,122288,./.,NOT
21,8,122288,Ez damage?,OFF
21,5,122288,gg,NOT
21,2,122288,g,NOT
21,0,122288,|ggwp,NOT
21,1,122288,>/.,NOT
22,7,217279,PUCK CHE KAK NA LAYNE POSTOYAL?,NOT
22,7,217279,KRIPASOV PODOLBIL?,NOT
22,1,217279,gg,NOT
22,7,217279,PUCK PUCK LAYN KAK,NOT
22,7,217279,NORM?,NOT
23,0,387169,a net melhoro foi?,NOT
23,0,387169,primeira deu fail,NOT
23,6,387169,gg sk,NOT
23,6,387169,kk,NOT
23,2,387169,comend,NOT
23,3,387169,GG,NOT
24,8,175834,noob team,OFF
24,8,175834,fucking tinker,OFF
24,8,175834,HAHAHA,NOT
24,8,175834,FUCK,OFF
24,2,175834,HAHAHA,NOT
24,8,175834,SAD LA,OFF
24,0,175834,lol,NOT
24,8,175834,HAHAHA,NOT
24,9,175834,dagger in,NOT
24,8,175834,ANU YUN ENIGMA ? HAHAHA,NOT
24,1,175834,OK,NOT
24,8,175834,HAHAHA,NOT
24,5,175834,t,NOT
24,8,175834,HAHAHA,NOT
24,9,175834,WTF,NOT
24,9,175834,haha,NOT
24,8,175834,NO BUYBACK,NOT
24,9,175834,PUSH,NOT
24,9,175834,haha,NOT
24,9,175834,haha,NOT
24,8,175834,ENDNA,NOT
24,8,175834,END NA,OFF
24,7,175834,FUCK UR 1 psuh,OFF
24,8,175834,HAHAHA,NOT
24,8,175834,COME BOT LAST CLASH,NOT
24,8,175834,HAHAHA HERO BB ?,NOT
24,8,175834,SURE NA BA KAYO ?,NOT
24,8,175834,SAD,NOT
24,5,175834,Ez,OFF
24,3,175834,hahah,NOT
24,7,175834,GEGE,NOT
24,1,175834,Gg,NOT
24,9,175834,haha,NOT
24,9,175834,GGWP,NOT
24,5,175834,ez,OFF
24,5,175834,commend mne,NOT
24,8,175834,EZ,OFF
24,5,175834,ez,OFF
24,8,175834,EZ SUPP,OFF
25,5,303818,ops,NOT
25,5,303818,Wtf,NOT
25,7,303818,online dy,NOT
25,5,303818,Wtf,NOT
25,2,303818,hahaha,NOT
25,5,303818,es already report lol,OFF
25,5,303818,ggwp,NOT
25,2,303818,divine is isreal,OFF
25,5,303818,hahaha,NOT
25,7,303818,unpause is real,NOT
25,2,303818,we wait but it is too long la,NOT
25,5,303818,wtf,NOT
25,5,303818,haha,NOT
25,3,303818,give me kill plz,NOT
25,2,303818,hahaha,NOT
25,6,303818,come and end,OFF
25,6,303818,faggots,OFF
25,5,303818,Sad core,OFF
26,7,54983,por la weba predicen quispes,NOT
26,1,54983,LOL ,NOT
26,4,54983,lo,NOT
26,7,54983,que cha pasa,NOT
26,6,54983,Ez,OFF
26,5,54983,.l.,NOT
26,1,54983,gg ,NOT
26,6,54983,for pandariam!!,NOT
26,1,54983,gg,NOT
26,6,54983,PANDA ,NOT
26,1,54983,LOL ,NOT
26,6,54983,eZ MID,OFF
26,7,54983,ezz of,OFF
26,5,54983,wk ctmr,NOT
26,7,54983,ezz,OFF
26,5,54983,te odio,NOT
26,6,54983,SEXO,NOT
27,0,186026,recon,NOT
27,0,186026,ty,NOT
27,2,186026,rp pa more,NOT
27,6,186026,die for me,OFF
27,2,186026,SAD,NOT
27,2,186026,alche,NOT
27,2,186026,DEFF|,NOT
27,2,186026,DEFF,NOT
27,0,186026,EZ,OFF
28,4,91406,(,NOT
28,6,91406,))),NOT
28,5,91406,lfhje,NOT
28,4,91406,),NOT
28,0,91406,ty,NOT
28,0,91406,lol,NOT
28,0,91406,ybn,NOT
28,0,91406,)),NOT
28,6,91406,),NOT
29,6,242649,???,NOT
30,7,118926,te kasna bubacka,NOT
30,9,118926,ggwp,NOT
30,5,118926,gg,NOT
31,1,113046,??,NOT
31,2,113046,233,NOT
31,1,113046,Report sniper,OFF
32,9,243113,tOY MOTIVADO RECIEN VI A MI GORDO SMASH,NOT
32,9,243113,chichichiled led led,NOT
32,9,243113,ese mismo,NOT
32,9,243113,que querias hacrr,NOT
32,9,243113,blood mid xd,NOT
32,4,243113,why u let,NOT
32,4,243113,low skill player mid vs me,OFF
32,9,243113,listo,NOT
32,4,243113,Xd,NOT
32,0,243113,XD,NOT
32,4,243113,ez mid,OFF
32,3,243113,::'(,NOT
32,8,243113,comend tide,NOT
33,6,298079,good ult :D,NOT
33,9,298079,finish plz,OFF
33,3,298079,gg wp,NOT
33,6,298079,gg,NOT
33,1,298079,gg,NOT
33,2,298079,gg wp,NOT
33,2,298079,hate you,OFF
33,2,298079,BRUH,NOT
34,5,193533,lycan,NOT
34,5,193533,like why don't ,NOT
34,5,193533,you jungley?,NOT
34,5,193533,im depressed,NOT
34,5,193533,how bout you,NOT
34,4,193533,Lo siento no me puedo concentrar,NOT
34,4,193533,Ando en otra,NOT
34,5,193533,report pango,OFF
34,5,193533,Stole bounty,NOT
34,1,193533,Xd :V ,NOT
34,5,193533,"report pagnolierelri, too many blink",OFF
34,5,193533,"report panhandle, too many javilo",OFF
34,4,193533,gg,NOT
34,6,193533,gg,NOT
35,7,383512,&,NOT
35,1,383512,2 times ?,NOT
35,0,383512,fcuking tinker,OFF
35,2,383512,gg wp,NOT
35,1,383512,report sniper,OFF
35,1,383512,p`lz,NOT
35,1,383512,ty,NOT
36,7,363761,...,NOT
36,8,363761,1-4,NOT
36,8,363761,izi kerry team,OFF
36,3,363761,"z njrf db;e xnj injhv ckf, e dfc",NOT
36,5,363761,g ff ,OFF
36,5,363761,great support and great mid i had eheh,NOT
36,5,363761,voker raped storm,OFF
37,7,242952,fkj],NOT
38,4,316342,lol,NOT
38,4,316342,omg,NOT
38,9,316342,?,NOT
38,4,316342, ),NOT
38,6,316342,GG,NOT
38,2,316342,gg,NOT
39,0,180155,gl hf,NOT
39,3,180155,Hfhf,NOT
39,6,180155,gl,NOT
39,8,180155,hfhf,NOT
39,7,180155,sTFU,OFF
39,3,180155,stfu u moron,OFF
39,5,180155,stfu bitch,OFF
39,3,180155,muted shit,OFF
39,2,180155,?,NOT
39,2,180155,thx for streak,NOT
39,6,180155,2 miss wp wp,NOT
39,2,180155,clock player,NOT
39,2,180155,commend,NOT
39,6,180155,pro sf ? ,NOT
39,6,180155,),NOT
39,9,180155,),NOT
39,7,180155,at this moment,NOT
39,7,180155,u fucked up,OFF
39,7,180155,XD,NOT
39,7,180155,unlucky Gay,OFF
39,0,180155,?,NOT
39,3,180155,well,NOT
39,3,180155,2x ;d,NOT
39,3,180155,?,NOT
39,0,180155,lol,NOT
39,3,180155,what happend dude,NOT
39,3,180155,HEEEY,NOT
39,3,180155,WHAT HAPPEND,NOT
39,0,180155,pffff,NOT
39,5,180155,why you 2 such fags,OFF
39,7,180155,first item Mkb,NOT
39,7,180155,ok,NOT
39,0,180155,report axe pls,OFF
39,0,180155,report this dog,OFF
39,1,180155,GG,NOT
39,0,180155,report axe pls,OFF
39,1,180155,EZ TEAM,OFF
39,1,180155,ez mid,OFF
39,5,180155,gg wp ,NOT
39,8,180155,gg,NOT
40,5,8311,gl,NOT
41,3,322488,small penis,NOT
41,3,322488,xd,NOT
41,0,322488,nice chrono,NOT
41,4,322488,gg,NOT
42,3,138771,?,NOT
42,0,138771,x,NOT
42,0,138771,x,NOT
42,0,138771,XD,NOT
42,5,138771,da pra ganha,NOT
42,0,138771,da,NOT
42,0,138771,foi bom,NOT
42,4,138771,meu yurnero,NOT
42,4,138771,joga mt,NOT
42,4,138771,sabe da lh,NOT
42,3,138771,ERZA,OFF
42,3,138771,EZ LIFE,OFF
43,2,238552,gl and have a fucking fun all,NOT
43,8,238552,you too bro ,NOT
43,2,238552,wp,NOT
43,2,238552,gg,NOT
43,3,238552,gg,NOT
43,1,238552,gg am ez,OFF
44,3,258617,?,NOT
45,0,127135,Currently OfflineLast Online 2 mins ago,NOT
45,0,127135,Currently OfflineLast Online 4 mins ago,NOT
45,0,127135,Currently Online,NOT
45,0,127135,pause,NOT
45,0,127135,he will be back,NOT
45,0,127135,hes online,NOT
45,4,127135,ok,NOT
45,4,127135,who likes pizza,NOT
45,0,127135,Currently In-GameDota 2Join Game,NOT
45,2,127135,same,NOT
45,9,127135,ez team,OFF
45,0,127135,pause,NOT
45,0,127135,hes almost here,NOT
45,0,127135,please,NOT
45,7,127135,no,NOT
45,7,127135,Dios llego,NOT
45,0,127135,lol,NOT
45,8,127135,hola pyudge,NOT
45,0,127135,hola,NOT
45,9,127135,lol,NOT
45,0,127135,lol,NOT
45,9,127135,muere,NOT
45,2,127135,lmao,NOT
45,3,127135,ooops,NOT
45,2,127135,he'll come back,NOT
45,2,127135,we waited for your peruvian invoker,OFF
45,2,127135,so plz,NOT
45,8,127135,no is mmr ,NOT
45,8,127135,loser,OFF
45,4,127135,his palms are just a bit sweaty,NOT
45,4,127135,his knees are weak,NOT
45,2,127135,please pause he's coming,NOT
45,2,127135,power went out,NOT
45,2,127135,it's back,NOT
45,2,127135,....,NOT
45,7,127135,ranked?,NOT
45,4,127135,ti,NOT
45,1,127135,Rofl,NOT
45,7,127135,normal..,NOT
45,2,127135,wait you noobs,OFF
45,8,127135,F9,NOT
45,7,127135,nop,NOT
45,4,127135,ti2017-2,NOT
45,8,127135,2 more,NOT
45,4,127135,legendary Sepiroth Silencer,NOT
45,2,127135,faggots know they can't win with pudge here,OFF
45,6,127135,ya me lo viole,NOT
45,6,127135,toda mi chele le caera en su espalda,NOT
45,0,127135,ty,NOT
45,3,127135,lol,NOT
45,1,127135,there he is,NOT
45,2,127135,you deserved that you faggots,OFF
45,3,127135,viole who?,NOT
45,1,127135,there he is guyz,NOT
45,2,127135,have some karma,NOT
45,2,127135,on us,NOT
45,3,127135,lol viper what happened?,NOT
45,3,127135,noob,OFF
45,2,127135,trash,OFF
45,2,127135,i understand why you kept unpausing,NOT
45,2,127135,you're garbage as fuck,OFF
45,7,127135,LOL,NOT
45,1,127135,gegepw,NOT
45,2,127135,gg,NOT
45,0,127135,gg,NOT
45,3,127135,gg,NOT
45,2,127135,trash,OFF
45,4,127135,gg,NOT
46,0,23821,OMG,NOT
46,0,23821,i got 2k alch,NOT
46,0,23821,4vs4,NOT
46,0,23821,Go,NOT
46,8,23821,no,NOT
46,8,23821,Storm is afking,NOT
46,8,23821,got shadow amulet,NOT
46,8,23821,and is running to just afk in the jungel,NOT
46,8,23821,end,OFF
46,0,23821,pl ,NOT
46,0,23821,pls stop,OFF
46,0,23821,ez pl,OFF
46,0,23821,SO EZ,OFF
46,7,23821,lol,NOT
46,0,23821,u r fucknig bot,OFF
47,2,132450,"cmon we have woods, its equal",NOT
47,0,132450,rmk?,NOT
47,0,132450,"Guys if you could report bloodseeker, that will be grateful",OFF
47,0,132450,"if you dont want people like him in your games, i would suggest mute/report",OFF
47,0,132450,ty,NOT
47,7,132450,gg,NOT
47,7,132450,gg,NOT
47,7,132450,finish,OFF
47,0,132450,man im buyin wards 19 min,NOT
47,0,132450,this aint fun at all,NOT
47,0,132450,cant believe,NOT
47,0,132450,we won,NOT
47,0,132450,with this bs,OFF
47,0,132450,megalul,NOT
47,0,132450,LUL,NOT
47,0,132450,bad teammates,OFF
47,0,132450,they used you,NOT
47,0,132450,gg,NOT
48,8,229605,hf,NOT
48,7,229605,report involk,OFF
48,3,229605,DOG,OFF
48,3,229605,NICE,NOT
48,3,229605,DIVE,NOT
48,3,229605,DOG,OFF
48,0,229605,gg,NOT
48,4,229605,gg,NOT
48,9,229605,bg,NOT
49,4,115730,wtf happen at mid?,NOT
49,4,115730,nice pudge,NOT
49,3,115730,lol,NOT
49,5,115730,that voice,NOT
49,3,115730,haha,NOT
49,0,115730,LOL,NOT
49,9,115730,RUN VS,NOT
49,9,115730,7s,NOT
49,3,115730,?,NOT
49,9,115730,HHAHA,NOT
49,1,115730,lmao?,NOT
49,0,115730,hey zeus,NOT
49,3,115730,what,NOT
49,9,115730,wellp[layed,NOT
49,0,115730,STOP LA,NOT
49,1,115730,zeus ulti now,NOT
49,1,115730,hahahaha,NOT
49,1,115730,mercy plz,NOT
49,1,115730,nice,NOT
49,1,115730,ruptor,NOT
49,0,115730,LOL,NOT
49,1,115730,Haha,NOT
49,0,115730,gege,NOT
49,3,115730,commend me pls,NOT
49,0,115730,GEGE,NOT
50,0,96993,wp,NOT
50,2,96993,:*,NOT
50,9,96993,*,NOT
50,2,96993,)),NOT
50,9,96993,:D,NOT
50,9,96993,gg,NOT
50,9,96993,kotl,NOT
50,9,96993,sosi,NOT
51,0,224953,halp,NOT
51,9,224953,bye felicia,NOT
51,9,224953,come at me bro,NOT
51,2,224953,ez,OFF
52,2,324948,ff,OFF
52,2,324948,ff,OFF
53,5,4503,)),NOT
53,5,4503,),NOT
53,5,4503,),NOT
53,5,4503,1-12,NOT
53,8,4503,bpb,NOT
54,2,259235,hf,NOT
54,8,259235,gg lads,NOT
54,1,259235,mant its ur throne ,NOT
54,5,259235,go next,NOT
54,5,259235,living armor lvl 4,NOT
54,5,259235,0 incentives,NOT
54,2,259235,wp,NOT
54,2,259235,go next mb?,NOT
54,9,259235,ye go next,OFF
54,1,259235,ez,OFF
54,9,259235,gg our woods reported by 4 man,OFF
54,5,259235,cant be blamed,NOT
54,8,259235,OH i have an lc,NOT
54,8,259235,LMASO,NOT
54,5,259235,i have insta ruiners,NOT
54,5,259235,tree got armor on lvl 4,NOT
54,6,259235,194),NOT
54,6,259235,not worth it,NOT
54,5,259235,ahahg,NOT
54,7,259235,:DDDDDDDDDDD,NOT
54,1,259235,nice ulti,NOT
54,5,259235,ult illusion,NOT
54,9,259235,he was talking,NOT
54,9,259235,he has such high mmr,NOT
54,5,259235,thats what they are taught in russia,NOT
54,9,259235,he is so good,NOT
54,9,259235,ahahahahah,NOT
54,9,259235,ye its russian,NOT
54,6,259235,),NOT
54,6,259235,this stupid cunt cant understand simple things,OFF
54,6,259235,i dont know how they living,NOT
54,5,259235,ahahaa,NOT
54,8,259235,something something who gives a shit,OFF
54,7,259235,what a trash player ,OFF
54,7,259235,END,OFF
54,7,259235,THANKS ,NOT
54,1,259235,ty legion,NOT
54,9,259235,wp,NOT
55,4,317996,?,NOT
55,3,317996,gg,NOT
55,4,317996,nice pick silebcer,NOT
56,5,165226,TEAM SB HAHAHA,NOT
56,5,165226,TEAM SB FUCK,OFF
56,5,165226,SB NO MORE HAHAHA,NOT
56,6,165226,sad,NOT
56,2,165226,end,OFF
56,5,165226,SAD,NOT
56,5,165226,EZ,OFF
56,8,165226,g,NOT
56,8,165226,g,NOT
56,2,165226,ez,OFF
57,8,335432,+,NOT
57,1,335432,gl hf,NOT
57,5,335432,bl nhf,NOT
57,9,335432,gg hf,NOT
57,1,335432,"That's rude, old man",NOT
57,9,335432,gl hf *,NOT
57,8,335432,roflanebalk,NOT
57,8,335432,(,NOT
57,1,335432,"u mad, bro>",OFF
57,9,335432,haha,NOT
57,9,335432,im not,NOT
57,9,335432,lol,NOT
57,1,335432,k <3,NOT
57,9,335432,XD,NOT
57,3,335432,LOL,NOT
57,8,335432,ROFLANEBALO,NOT
57,3,335432,CK stupid,OFF
57,8,335432,+,NOT
57,9,335432,xd,NOT
57,1,335432,worth it,NOT
57,8,335432,xD,NOT
57,9,335432,rly,NOT
57,1,335432,"I resurrect in 30 seconds, your tower never does",NOT
57,8,335432,xD,NOT
57,9,335432,makes sense,NOT
57,1,335432,"Having a shitty game, making excuses not to tilt :D",NOT
57,8,335432,hi,NOT
57,1,335432,Rage quit,OFF
57,7,335432,lol,NOT
57,8,335432,This my sk,NOT
57,8,335432,don't touch him,NOT
57,1,335432,"Jk, man",NOT
57,8,335432,:D,NOT
57,8,335432,i know,NOT
57,1,335432,What if he want's to be touched?,NOT
57,8,335432,lmao,NOT
57,1,335432,Just saying,NOT
57,8,335432,i don't think rhis,NOT
57,8,335432,this,NOT
57,1,335432,"If you truly want him to be happy, you have to let him go",NOT
57,8,335432,)),NOT
57,8,335432,+,NOT
57,8,335432,_,NOT
57,1,335432,"Feels good, man",NOT
57,8,335432,DOVIYOBIVALSA,NOT
57,8,335432,)),NOT
57,8,335432,fells good,NOT
57,8,335432,?,NOT
57,8,335432,zeus,NOT
57,8,335432,1.2 k,NOT
57,3,335432,Zeus,NOT
57,9,335432,power ranger,NOT
57,3,335432,Retard,OFF
57,3,335432,Mider huev,NOT
57,3,335432,Pizda kotoraya sosnula sf,NOT
57,3,335432,Sf,NOT
57,3,335432,Ya etomu dalbaebu wardy stavil suka na mid ,NOT
57,8,335432,fells good,NOT
57,8,335432,xD,NOT
57,1,335432,:D,NOT
57,1,335432,"Nice bkb, man",NOT
57,1,335432,5 seconds?,NOT
57,9,335432,saves me,NOT
57,9,335432,hehee,NOT
57,7,335432,lol ck almost die on illusion,NOT
57,9,335432,boring,NOT
57,9,335432,haha,NOT
57,9,335432,GGWP,NOT
57,9,335432,afk,NOT
57,9,335432,pl,NOT
57,9,335432,lmao,NOT
57,8,335432,),NOT
57,8,335432,+,NOT
57,4,335432,kOTEL,NOT
57,9,335432,ggwp,NOT
57,7,335432,gg,NOT
57,1,335432,gg wp,NOT
57,6,335432,gg wp,NOT
57,9,335432,wp kotl,NOT
57,9,335432,commended,NOT
58,1,58238,reported nyx,OFF
58,6,58238,report lc,OFF
58,6,58238,thx,NOT
58,3,58238,i have full team of russians ,OFF
58,3,58238,i need more reports,OFF
58,6,58238,ahahah,NOT
58,0,58238,'slaty paja' says we are russains!!!,OFF
58,1,58238,=),NOT
58,0,58238,AHHHA,NOT
58,6,58238,pause pls,NOT
58,6,58238,Rec,NOT
58,6,58238,pause,NOT
58,6,58238,rats,OFF
58,6,58238,),NOT
58,6,58238,)),NOT
58,1,58238,",.",NOT
58,3,58238,enough,NOT
58,3,58238,just play,NOT
58,9,58238,w8 my friend pls,NOT
58,5,58238,u poslka cunt shut the fuck up and wait ,OFF
58,5,58238,here is no free win,NOT
58,3,58238,:DD,NOT
58,3,58238,not polska,NOT
58,6,58238,gj,NOT
58,4,58238,24 damag lega... ))),NOT
58,4,58238,haha ),NOT
58,6,58238,report lc,OFF
58,3,58238,no,NOT
58,6,58238,yes,NOT
58,3,58238,he is good guy,NOT
58,4,58238,you better ?),NOT
58,3,58238,i like him,NOT
58,3,58238,?D,NOT
58,3,58238,lmao,NOT
58,6,58238,i farm creaps,NOT
58,1,58238,report mirana and queen,OFF
58,1,58238,and nyx,NOT
58,1,58238,ty,NOT
58,1,58238,fucking feeding team,OFF
58,7,58238,),NOT
58,3,58238,gg,NOT
58,6,58238,gg,NOT
59,6,137650,nice invis rune,NOT
59,6,137650,nicee,NOT
59,6,137650,axe come,NOT
59,7,137650,w8,NOT
59,7,137650,w8 guys,NOT
59,7,137650,hes coming,NOT
59,6,137650,gg,NOT
59,5,137650,E,NOT
59,5,137650,Ez,OFF
59,5,137650,ez,OFF
59,5,137650,gg,NOT
59,9,137650,eazy,OFF
59,8,137650,:D ,NOT
60,8,260596,JUG AGAIN,NOT
61,0,62423,phone sec,NOT
61,3,62423,1 min pls,NOT
61,6,62423,klk,NOT
61,6,62423,ok,NOT
61,3,62423,<3,NOT
61,6,62423,no,NOT
61,3,62423,;/,NOT
61,6,62423,sory,NOT
61,0,62423,no gay i like that :D,OFF
61,3,62423,8=====D :/,NOT
61,6,62423,...,NOT
61,9,62423,where are u from guys,NOT
61,0,62423,Poland,NOT
61,7,62423,welp,NOT
61,0,62423,g,NOT
61,0,62423,?,NOT
61,5,62423,g,NOT
61,2,62423,my pizza is coming,NOT
61,2,62423,ty\,NOT
61,9,62423,kurva man,NOT
61,3,62423,lol,NOT
61,3,62423,lol,NOT
61,3,62423,lol rlly,NOT
61,3,62423,lol,NOT
61,3,62423,lol,NOT
61,3,62423,gg wp,NOT
61,3,62423,nice fkn chase,NOT
61,3,62423,rtz is proud,NOT
61,9,62423, U NOOB,OFF
61,3,62423,yeye ,NOT
61,3,62423,love you too,NOT
61,3,62423,gj,NOT
61,3,62423,gg,NOT
61,0,62423,that was nice,NOT
61,9,62423,gg,NOT
61,0,62423,admin pudge :D,NOT
61,4,62423,Gg,NOT
61,5,62423,gg,NOT
61,0,62423,wwp wp,NOT
62,3,188806,LMAO,NOT
62,1,188806,So desperate for a win,NOT
62,1,188806,haha its sad,OFF
62,1,188806,;* <3,NOT
62,2,188806,bye,NOT
63,6,2418,GG WP GL GL,NOT
64,8,305005,ty,NOT
64,7,305005,yo,NOT
64,5,305005,so much alg lol,NOT
64,5,305005,:S,NOT
64,6,305005,gg,NOT
65,0,310714,GG,NOT
65,2,310714,(,NOT
65,2,310714,),NOT
65,2,310714,gg,NOT
65,0,310714,))),NOT
65,2,310714,GG,NOT
66,5,277755,?,NOT
66,4,277755,???,NOT
66,5,277755,g,NOT
66,5,277755,XD,NOT
66,5,277755,XD,NOT
66,8,277755,PA ours jungle ,NOT
66,8,277755,go pudge,NOT
66,8,277755,gj,NOT
66,9,277755,report pa,OFF
66,5,277755,?,NOT
66,4,277755,bEST VOKER,NOT
66,8,277755,like pa ,NOT
66,8,277755,;),NOT
66,5,277755,reprot ,OFF
66,5,277755,necro,NOT
66,5,277755,ty,NOT
66,4,277755,Ez mid ty,OFF
66,4,277755,??,NOT
66,5,277755,?,NOT
66,4,277755,7-5??,NOT
66,4,277755,uebishe,NOT
66,4,277755,bEST VOKER IN EU XD,NOT
66,4,277755,teach me pls,NOT
66,5,277755,xDDDDDDDDDDD,NOT
66,5,277755,gg,NOT
66,5,277755,report,OFF
66,5,277755,necro,NOT
66,5,277755,ty,NOT
66,4,277755,???,NOT
66,4,277755,EZ,OFF
66,5,277755,gg wp,NOT
66,4,277755,Go def,NOT
66,4,277755,5 min,NOT
66,9,277755,gg,NOT
66,8,277755,gg,NOT
